date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
01-09-2025,chhattisgarh,Bilaspur,495446,1,3,bilaspur,bilaspur
01-09-2025,chhattisgarh,Bilaspur,495551,9,118,bilaspur,bilaspur
01-09-2025,chhattisgarh,Bilaspur,495559,3,24,bilaspur,bilaspur
01-09-2025,chhattisgarh,Durg,490006,5,27,durg,durg
01-09-2025,chhattisgarh,Durg,491107,9,44,durg,durg
01-09-2025,chhattisgarh,Durg,491228,0,15,durg,durg
01-09-2025,chhattisgarh,Korba,495442,0,4,korba,korba
01-09-2025,chhattisgarh,Korba,495449,4,71,korba,korba
01-09-2025,chhattisgarh,Korba,495450,2,12,korba,korba
01-09-2025,chhattisgarh,Korba,495454,1,14,korba,korba
01-09-2025,chhattisgarh,Raigarh,496113,2,40,raigarh,raigarh
01-09-2025,chhattisgarh,Raigarh,496118,2,73,raigarh,raigarh
01-09-2025,chhattisgarh,Raigarh,496661,1,24,raigarh,raigarh
01-09-2025,chhattisgarh,Raipur,492001,9,76,raipur,raipur
01-09-2025,chhattisgarh,Raipur,492006,2,7,raipur,raipur
01-09-2025,chhattisgarh,Raipur,492009,0,15,raipur,raipur
01-09-2025,chhattisgarh,Raipur,492010,0,4,raipur,raipur
01-09-2025,chhattisgarh,Raipur,492015,3,26,raipur,raipur
01-09-2025,chhattisgarh,Raipur,492101,1,23,raipur,raipur
01-09-2025,chhattisgarh,Raipur,493441,6,47,raipur,raipur
02-09-2025,chhattisgarh,Bilaspur,495117,0,36,bilaspur,bilaspur
02-09-2025,chhattisgarh,Bilaspur,495330,0,39,bilaspur,bilaspur
02-09-2025,chhattisgarh,Bilaspur,495442,3,30,bilaspur,bilaspur
02-09-2025,chhattisgarh,Durg,490009,0,4,durg,durg
02-09-2025,chhattisgarh,Durg,490025,2,12,durg,durg
02-09-2025,chhattisgarh,Durg,490026,1,11,durg,durg
02-09-2025,chhattisgarh,Durg,491223,1,11,durg,durg
02-09-2025,chhattisgarh,Korba,495442,0,1,korba,korba
02-09-2025,chhattisgarh,Korba,495450,0,27,korba,korba
02-09-2025,chhattisgarh,Korba,495677,3,30,korba,korba
02-09-2025,chhattisgarh,Korba,495682,0,4,korba,korba
02-09-2025,chhattisgarh,Korba,495683,0,17,korba,korba
02-09-2025,chhattisgarh,Korba,495684,3,16,korba,korba
02-09-2025,chhattisgarh,Raigarh,496115,0,18,raigarh,raigarh
02-09-2025,chhattisgarh,Raigarh,496220,0,1,raigarh,raigarh
02-09-2025,chhattisgarh,Raigarh,496445,0,44,raigarh,raigarh
02-09-2025,chhattisgarh,Raigarh,496661,2,22,raigarh,raigarh
02-09-2025,chhattisgarh,Raipur,493221,4,40,raipur,raipur
03-09-2025,chhattisgarh,Bilaspur,495112,1,23,bilaspur,bilaspur
03-09-2025,chhattisgarh,Bilaspur,495442,2,34,bilaspur,bilaspur
03-09-2025,chhattisgarh,Durg,490022,0,1,durg,durg
03-09-2025,chhattisgarh,Durg,490023,4,17,durg,durg
03-09-2025,chhattisgarh,Durg,490025,0,15,durg,durg
03-09-2025,chhattisgarh,Durg,490042,0,7,durg,durg
03-09-2025,chhattisgarh,Durg,491221,2,16,durg,durg
03-09-2025,chhattisgarh,Durg,491340,0,4,durg,durg
03-09-2025,chhattisgarh,Korba,495454,1,20,korba,korba
04-09-2025,chhattisgarh,Bilaspur,495001,7,94,bilaspur,bilaspur
04-09-2025,chhattisgarh,Bilaspur,495113,2,34,bilaspur,bilaspur
04-09-2025,chhattisgarh,Bilaspur,495222,0,5,bilaspur,bilaspur
04-09-2025,chhattisgarh,Bilaspur,495224,3,49,bilaspur,bilaspur
04-09-2025,chhattisgarh,Bilaspur,495442,0,29,bilaspur,bilaspur
04-09-2025,chhattisgarh,Bilaspur,495550,2,27,bilaspur,bilaspur
04-09-2025,chhattisgarh,Bilaspur,495551,12,62,bilaspur,bilaspur
04-09-2025,chhattisgarh,Durg,490022,0,1,durg,durg
04-09-2025,chhattisgarh,Durg,491001,29,108,durg,durg
04-09-2025,chhattisgarh,Korba,495447,2,13,korba,korba
04-09-2025,chhattisgarh,Korba,495449,2,20,korba,korba
04-09-2025,chhattisgarh,Raigarh,496551,1,31,raigarh,raigarh
04-09-2025,chhattisgarh,Raipur,492015,7,36,raipur,raipur
04-09-2025,chhattisgarh,Raipur,493114,1,30,raipur,raipur
04-09-2025,chhattisgarh,Raipur,493992,0,5,raipur,raipur
03-09-2025,chhattisgarh,Korba,495684,3,19,korba,korba
03-09-2025,chhattisgarh,Raigarh,496116,1,41,raigarh,raigarh
03-09-2025,chhattisgarh,Raigarh,496551,1,34,raigarh,raigarh
03-09-2025,chhattisgarh,Raigarh,496665,1,46,raigarh,raigarh
03-09-2025,chhattisgarh,Raipur,492006,1,17,raipur,raipur
03-09-2025,chhattisgarh,Raipur,492013,0,22,raipur,raipur
03-09-2025,chhattisgarh,Raipur,492101,0,17,raipur,raipur
03-09-2025,chhattisgarh,Raipur,493225,3,37,raipur,raipur
03-09-2025,chhattisgarh,Raipur,493661,3,47,raipur,raipur
03-09-2025,chhattisgarh,Raipur,493992,0,3,raipur,raipur
06-09-2025,chhattisgarh,Bilaspur,495001,8,80,bilaspur,bilaspur
06-09-2025,chhattisgarh,Bilaspur,495112,0,12,bilaspur,bilaspur
06-09-2025,chhattisgarh,Bilaspur,495119,3,22,bilaspur,bilaspur
06-09-2025,chhattisgarh,Bilaspur,495330,1,27,bilaspur,bilaspur
06-09-2025,chhattisgarh,Bilaspur,495446,0,3,bilaspur,bilaspur
06-09-2025,chhattisgarh,Bilaspur,495550,3,27,bilaspur,bilaspur
06-09-2025,chhattisgarh,Durg,490025,1,12,durg,durg
06-09-2025,chhattisgarh,Durg,491001,7,67,durg,durg
06-09-2025,chhattisgarh,Durg,491107,2,28,durg,durg
06-09-2025,chhattisgarh,Durg,491225,0,3,durg,durg
06-09-2025,chhattisgarh,Durg,491340,0,1,durg,durg
06-09-2025,chhattisgarh,Raigarh,496111,4,11,raigarh,raigarh
06-09-2025,chhattisgarh,Raigarh,496661,0,11,raigarh,raigarh
06-09-2025,chhattisgarh,Raipur,493441,1,19,raipur,raipur
06-09-2025,chhattisgarh,Raipur,493889,0,1,raipur,raipur
06-09-2025,chhattisgarh,Raipur,493996,0,1,raipur,raipur
05-09-2025,chhattisgarh,Bilaspur,495116,0,9,bilaspur,bilaspur
05-09-2025,chhattisgarh,Bilaspur,495222,1,4,bilaspur,bilaspur
05-09-2025,chhattisgarh,Bilaspur,495330,1,11,bilaspur,bilaspur
05-09-2025,chhattisgarh,Bilaspur,495449,0,1,bilaspur,bilaspur
05-09-2025,chhattisgarh,Bilaspur,495559,0,9,bilaspur,bilaspur
05-09-2025,chhattisgarh,Durg,490024,0,1,durg,durg
05-09-2025,chhattisgarh,Durg,490036,0,4,durg,durg
05-09-2025,chhattisgarh,Durg,491001,5,21,durg,durg
05-09-2025,chhattisgarh,Durg,491228,0,4,durg,durg
05-09-2025,chhattisgarh,Durg,491332,0,2,durg,durg
05-09-2025,chhattisgarh,Korba,495119,1,13,korba,korba
05-09-2025,chhattisgarh,Korba,495442,0,1,korba,korba
05-09-2025,chhattisgarh,Korba,495446,0,1,korba,korba
05-09-2025,chhattisgarh,Korba,495447,0,4,korba,korba
05-09-2025,chhattisgarh,Korba,495452,0,1,korba,korba
05-09-2025,chhattisgarh,Korba,495684,1,2,korba,korba
05-09-2025,chhattisgarh,Raigarh,496111,3,14,raigarh,raigarh
05-09-2025,chhattisgarh,Raigarh,496113,1,35,raigarh,raigarh
05-09-2025,chhattisgarh,Raigarh,496116,1,20,raigarh,raigarh
05-09-2025,chhattisgarh,Raigarh,496445,1,13,raigarh,raigarh
05-09-2025,chhattisgarh,Raipur,492004,0,7,raipur,raipur
05-09-2025,chhattisgarh,Raipur,492008,1,4,raipur,raipur
05-09-2025,chhattisgarh,Raipur,492009,1,6,raipur,raipur
05-09-2025,chhattisgarh,Raipur,493114,0,4,raipur,raipur
05-09-2025,chhattisgarh,Raipur,493116,1,1,raipur,raipur
05-09-2025,chhattisgarh,Raipur,493118,0,1,raipur,raipur
05-09-2025,chhattisgarh,Raipur,493221,3,14,raipur,raipur
05-09-2025,chhattisgarh,Raipur,493225,1,9,raipur,raipur
07-09-2025,chhattisgarh,Bilaspur,495006,0,1,bilaspur,bilaspur
07-09-2025,chhattisgarh,Durg,490021,0,3,durg,durg
07-09-2025,chhattisgarh,Durg,490025,1,8,durg,durg
07-09-2025,chhattisgarh,Durg,490026,1,1,durg,durg
07-09-2025,chhattisgarh,Korba,495445,0,7,korba,korba
07-09-2025,chhattisgarh,Korba,495447,0,7,korba,korba
07-09-2025,chhattisgarh,Korba,495677,0,6,korba,korba
07-09-2025,chhattisgarh,Raigarh,496118,1,16,raigarh,raigarh
07-09-2025,chhattisgarh,Raigarh,496554,1,1,raigarh,raigarh
07-09-2025,chhattisgarh,Raipur,492001,2,16,raipur,raipur
07-09-2025,chhattisgarh,Raipur,492007,0,2,raipur,raipur
07-09-2025,chhattisgarh,Raipur,493111,0,5,raipur,raipur
07-09-2025,chhattisgarh,Raipur,493889,1,1,raipur,raipur
08-09-2025,chhattisgarh,Bilaspur,495001,16,113,bilaspur,bilaspur
08-09-2025,chhattisgarh,Bilaspur,495449,2,16,bilaspur,bilaspur
08-09-2025,chhattisgarh,Durg,490001,4,9,durg,durg
08-09-2025,chhattisgarh,Durg,491001,23,138,durg,durg
08-09-2025,chhattisgarh,Durg,491221,2,32,durg,durg
08-09-2025,chhattisgarh,Durg,491223,2,24,durg,durg
08-09-2025,chhattisgarh,Durg,491337,0,1,durg,durg
08-09-2025,chhattisgarh,Korba,495119,2,28,korba,korba
08-09-2025,chhattisgarh,Korba,495442,0,2,korba,korba
08-09-2025,chhattisgarh,Korba,495449,6,60,korba,korba
08-09-2025,chhattisgarh,Korba,495677,1,33,korba,korba
08-09-2025,chhattisgarh,Korba,495683,5,28,korba,korba
08-09-2025,chhattisgarh,Raigarh,496113,2,53,raigarh,raigarh
08-09-2025,chhattisgarh,Raigarh,496450,5,44,raigarh,raigarh
08-09-2025,chhattisgarh,Raigarh,496665,2,27,raigarh,raigarh
08-09-2025,chhattisgarh,Raipur,492006,0,6,raipur,raipur
08-09-2025,chhattisgarh,Raipur,492010,0,10,raipur,raipur
08-09-2025,chhattisgarh,Raipur,492099,0,26,raipur,raipur
08-09-2025,chhattisgarh,Raipur,492109,0,3,raipur,raipur
08-09-2025,chhattisgarh,Raipur,493888,0,2,raipur,raipur
08-09-2025,chhattisgarh,Raipur,493996,0,11,raipur,raipur
09-09-2025,chhattisgarh,Bilaspur,495222,2,6,bilaspur,bilaspur
09-09-2025,chhattisgarh,Bilaspur,495223,1,4,bilaspur,bilaspur
09-09-2025,chhattisgarh,Bilaspur,495446,0,2,bilaspur,bilaspur
09-09-2025,chhattisgarh,Bilaspur,495663,0,2,bilaspur,bilaspur
09-09-2025,chhattisgarh,Durg,490001,1,15,durg,durg
09-09-2025,chhattisgarh,Durg,490009,1,4,durg,durg
09-09-2025,chhattisgarh,Durg,490011,4,19,durg,durg
09-09-2025,chhattisgarh,Durg,491222,0,2,durg,durg
09-09-2025,chhattisgarh,Durg,491332,0,7,durg,durg
09-09-2025,chhattisgarh,Korba,495447,0,9,korba,korba
09-09-2025,chhattisgarh,Korba,495452,0,5,korba,korba
09-09-2025,chhattisgarh,Korba,495671,1,22,korba,korba
09-09-2025,chhattisgarh,Korba,495684,0,23,korba,korba
09-09-2025,chhattisgarh,Raigarh,496115,1,20,raigarh,raigarh
09-09-2025,chhattisgarh,Raigarh,496220,1,55,raigarh,raigarh
09-09-2025,chhattisgarh,Raipur,492006,1,9,raipur,raipur
09-09-2025,chhattisgarh,Raipur,492101,1,35,raipur,raipur
09-09-2025,chhattisgarh,Raipur,492109,1,5,raipur,raipur
09-09-2025,chhattisgarh,Raipur,493114,2,23,raipur,raipur
09-09-2025,chhattisgarh,Raipur,493445,0,1,raipur,raipur
09-09-2025,chhattisgarh,Raipur,493890,0,1,raipur,raipur
11-09-2025,chhattisgarh,Bilaspur,495117,1,53,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495449,0,10,bilaspur,bilaspur
11-09-2025,chhattisgarh,Bilaspur,495550,3,29,bilaspur,bilaspur
11-09-2025,chhattisgarh,Durg,490001,2,17,durg,durg
11-09-2025,chhattisgarh,Durg,490022,1,2,durg,durg
11-09-2025,chhattisgarh,Durg,490036,1,10,durg,durg
11-09-2025,chhattisgarh,Durg,491225,0,3,durg,durg
11-09-2025,chhattisgarh,Durg,491331,3,31,durg,durg
11-09-2025,chhattisgarh,Korba,495446,2,21,korba,korba
11-09-2025,chhattisgarh,Korba,495671,0,13,korba,korba
11-09-2025,chhattisgarh,Raigarh,496115,0,34,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496554,1,12,raigarh,raigarh
11-09-2025,chhattisgarh,Raigarh,496661,2,25,raigarh,raigarh
11-09-2025,chhattisgarh,Raipur,492012,0,4,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493445,0,1,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493881,1,10,raipur,raipur
11-09-2025,chhattisgarh,Raipur,493996,0,3,raipur,raipur
10-09-2025,chhattisgarh,Bilaspur,495009,0,17,bilaspur,bilaspur
10-09-2025,chhattisgarh,Bilaspur,495555,1,6,bilaspur,bilaspur
10-09-2025,chhattisgarh,Durg,490011,4,19,durg,durg
10-09-2025,chhattisgarh,Durg,491111,5,47,durg,durg
10-09-2025,chhattisgarh,Durg,491222,0,1,durg,durg
10-09-2025,chhattisgarh,Durg,491226,1,3,durg,durg
10-09-2025,chhattisgarh,Korba,495442,0,3,korba,korba
10-09-2025,chhattisgarh,Korba,495677,5,27,korba,korba
10-09-2025,chhattisgarh,Korba,495684,2,21,korba,korba
10-09-2025,chhattisgarh,Raigarh,496100,2,7,raigarh,raigarh
10-09-2025,chhattisgarh,Raigarh,496661,5,37,raigarh,raigarh
10-09-2025,chhattisgarh,Raipur,492006,0,11,raipur,raipur
10-09-2025,chhattisgarh,Raipur,492010,1,10,raipur,raipur
10-09-2025,chhattisgarh,Raipur,492011,1,3,raipur,raipur
10-09-2025,chhattisgarh,Raipur,492101,0,25,raipur,raipur
10-09-2025,chhattisgarh,Raipur,492109,0,1,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493116,3,14,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493225,2,58,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493441,4,43,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493888,0,3,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493890,1,0,raipur,raipur
10-09-2025,chhattisgarh,Raipur,493996,0,2,raipur,raipur
12-09-2025,chhattisgarh,Bilaspur,495009,3,16,bilaspur,bilaspur
12-09-2025,chhattisgarh,Bilaspur,495112,0,21,bilaspur,bilaspur
12-09-2025,chhattisgarh,Bilaspur,495115,0,11,bilaspur,bilaspur
12-09-2025,chhattisgarh,Bilaspur,495222,0,10,bilaspur,bilaspur
12-09-2025,chhattisgarh,Durg,490021,1,9,durg,durg
12-09-2025,chhattisgarh,Durg,490022,1,3,durg,durg
12-09-2025,chhattisgarh,Durg,490025,2,18,durg,durg
12-09-2025,chhattisgarh,Durg,490026,2,19,durg,durg
12-09-2025,chhattisgarh,Durg,490036,2,16,durg,durg
12-09-2025,chhattisgarh,Durg,490042,5,10,durg,durg
12-09-2025,chhattisgarh,Durg,491221,2,38,durg,durg
12-09-2025,chhattisgarh,Durg,491227,0,1,durg,durg
12-09-2025,chhattisgarh,Durg,491337,1,3,durg,durg
12-09-2025,chhattisgarh,Korba,495446,4,28,korba,korba
12-09-2025,chhattisgarh,Korba,495674,3,48,korba,korba
12-09-2025,chhattisgarh,Korba,495683,0,7,korba,korba
12-09-2025,chhattisgarh,Raigarh,496100,1,2,raigarh,raigarh
12-09-2025,chhattisgarh,Raigarh,496551,1,44,raigarh,raigarh
12-09-2025,chhattisgarh,Raipur,492008,0,14,raipur,raipur
12-09-2025,chhattisgarh,Raipur,492009,1,8,raipur,raipur
12-09-2025,chhattisgarh,Raipur,492011,0,6,raipur,raipur
12-09-2025,chhattisgarh,Raipur,493116,2,23,raipur,raipur
12-09-2025,chhattisgarh,Raipur,493221,3,64,raipur,raipur
12-09-2025,chhattisgarh,Raipur,493885,0,16,raipur,raipur
12-09-2025,chhattisgarh,Raipur,493889,0,20,raipur,raipur
12-09-2025,chhattisgarh,Raipur,493996,0,12,raipur,raipur
14-09-2025,chhattisgarh,Bilaspur,495001,0,6,bilaspur,bilaspur
14-09-2025,chhattisgarh,Durg,490042,0,1,durg,durg
14-09-2025,chhattisgarh,Durg,491222,0,1,durg,durg
14-09-2025,chhattisgarh,Durg,491223,0,3,durg,durg
14-09-2025,chhattisgarh,Durg,491228,0,1,durg,durg
14-09-2025,chhattisgarh,Durg,491331,0,1,durg,durg
14-09-2025,chhattisgarh,Korba,495447,0,4,korba,korba
14-09-2025,chhattisgarh,Korba,495454,0,7,korba,korba
14-09-2025,chhattisgarh,Korba,495677,0,2,korba,korba
14-09-2025,chhattisgarh,Raigarh,496100,0,5,raigarh,raigarh
14-09-2025,chhattisgarh,Raipur,492006,0,3,raipur,raipur
14-09-2025,chhattisgarh,Raipur,492007,0,6,raipur,raipur
14-09-2025,chhattisgarh,Raipur,493195,0,1,raipur,raipur
14-09-2025,chhattisgarh,Raipur,493661,1,11,raipur,raipur
13-09-2025,chhattisgarh,Bilaspur,495001,10,83,bilaspur,bilaspur
13-09-2025,chhattisgarh,Bilaspur,495009,3,10,bilaspur,bilaspur
13-09-2025,chhattisgarh,Bilaspur,495112,1,13,bilaspur,bilaspur
13-09-2025,chhattisgarh,Bilaspur,495118,3,18,bilaspur,bilaspur
13-09-2025,chhattisgarh,Durg,490001,0,11,durg,durg
13-09-2025,chhattisgarh,Durg,490021,0,6,durg,durg
13-09-2025,chhattisgarh,Durg,490036,3,13,durg,durg
13-09-2025,chhattisgarh,Durg,490042,2,8,durg,durg
13-09-2025,chhattisgarh,Durg,491107,3,15,durg,durg
13-09-2025,chhattisgarh,Durg,491221,1,26,durg,durg
13-09-2025,chhattisgarh,Durg,491225,0,5,durg,durg
13-09-2025,chhattisgarh,Durg,491226,0,8,durg,durg
13-09-2025,chhattisgarh,Korba,495445,4,79,korba,korba
13-09-2025,chhattisgarh,Korba,495455,0,5,korba,korba
13-09-2025,chhattisgarh,Raigarh,496111,4,7,raigarh,raigarh
13-09-2025,chhattisgarh,Raigarh,496661,1,21,raigarh,raigarh
13-09-2025,chhattisgarh,Raipur,493114,0,12,raipur,raipur
13-09-2025,chhattisgarh,Raipur,493195,0,5,raipur,raipur
13-09-2025,chhattisgarh,Raipur,493661,0,46,raipur,raipur
13-09-2025,chhattisgarh,Raipur,493890,0,2,raipur,raipur
13-09-2025,chhattisgarh,Raipur,493996,0,2,raipur,raipur
15-09-2025,chhattisgarh,Bilaspur,495112,0,17,bilaspur,bilaspur
15-09-2025,chhattisgarh,Bilaspur,495116,0,20,bilaspur,bilaspur
15-09-2025,chhattisgarh,Durg,490001,6,10,durg,durg
15-09-2025,chhattisgarh,Durg,490009,0,5,durg,durg
15-09-2025,chhattisgarh,Durg,490021,1,5,durg,durg
15-09-2025,chhattisgarh,Durg,490036,2,10,durg,durg
15-09-2025,chhattisgarh,Durg,491227,0,7,durg,durg
15-09-2025,chhattisgarh,Korba,495684,1,8,korba,korba
15-09-2025,chhattisgarh,Raigarh,496116,2,61,raigarh,raigarh
15-09-2025,chhattisgarh,Raigarh,496445,1,37,raigarh,raigarh
15-09-2025,chhattisgarh,Raipur,492004,0,7,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492006,0,9,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492009,0,14,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492099,1,37,raipur,raipur
15-09-2025,chhattisgarh,Raipur,492101,1,22,raipur,raipur
15-09-2025,chhattisgarh,Raipur,493111,2,14,raipur,raipur
15-09-2025,chhattisgarh,Raipur,493195,0,8,raipur,raipur
15-09-2025,chhattisgarh,Raipur,493225,5,68,raipur,raipur
15-09-2025,chhattisgarh,Raipur,493661,5,78,raipur,raipur
16-09-2025,chhattisgarh,Bilaspur,495004,5,25,bilaspur,bilaspur
16-09-2025,chhattisgarh,Bilaspur,495118,1,48,bilaspur,bilaspur
16-09-2025,chhattisgarh,Bilaspur,495222,0,2,bilaspur,bilaspur
16-09-2025,chhattisgarh,Bilaspur,495449,0,13,bilaspur,bilaspur
16-09-2025,chhattisgarh,Durg,490042,1,13,durg,durg
16-09-2025,chhattisgarh,Durg,491222,1,3,durg,durg
16-09-2025,chhattisgarh,Korba,495119,1,31,korba,korba
16-09-2025,chhattisgarh,Korba,495445,13,87,korba,korba
16-09-2025,chhattisgarh,Korba,495454,2,14,korba,korba
16-09-2025,chhattisgarh,Korba,495682,0,4,korba,korba
16-09-2025,chhattisgarh,Korba,495683,4,17,korba,korba
16-09-2025,chhattisgarh,Korba,495684,1,19,korba,korba
16-09-2025,chhattisgarh,Raigarh,496100,0,9,raigarh,raigarh
16-09-2025,chhattisgarh,Raigarh,496116,2,61,raigarh,raigarh
16-09-2025,chhattisgarh,Raigarh,496118,1,63,raigarh,raigarh
16-09-2025,chhattisgarh,Raigarh,496440,2,15,raigarh,raigarh
16-09-2025,chhattisgarh,Raigarh,496665,2,19,raigarh,raigarh
16-09-2025,chhattisgarh,Raipur,492001,10,61,raipur,raipur
16-09-2025,chhattisgarh,Raipur,492004,1,2,raipur,raipur
16-09-2025,chhattisgarh,Raipur,492008,1,4,raipur,raipur
16-09-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
16-09-2025,chhattisgarh,Raipur,493889,1,4,raipur,raipur
16-09-2025,chhattisgarh,Raipur,493996,0,10,raipur,raipur
17-09-2025,chhattisgarh,Bilaspur,495009,0,16,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495119,3,80,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495224,2,62,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495449,1,8,bilaspur,bilaspur
17-09-2025,chhattisgarh,Bilaspur,495550,1,28,bilaspur,bilaspur
17-09-2025,chhattisgarh,Durg,490021,1,4,durg,durg
17-09-2025,chhattisgarh,Durg,490024,4,8,durg,durg
17-09-2025,chhattisgarh,Durg,490026,1,11,durg,durg
17-09-2025,chhattisgarh,Durg,490042,2,8,durg,durg
17-09-2025,chhattisgarh,Durg,491221,1,16,durg,durg
17-09-2025,chhattisgarh,Durg,491222,1,2,durg,durg
17-09-2025,chhattisgarh,Durg,491228,0,24,durg,durg
17-09-2025,chhattisgarh,Korba,495683,1,5,korba,korba
17-09-2025,chhattisgarh,Raigarh,496107,2,12,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496661,3,31,raigarh,raigarh
17-09-2025,chhattisgarh,Raigarh,496665,1,9,raigarh,raigarh
17-09-2025,chhattisgarh,Raipur,493113,0,1,raipur,raipur
17-09-2025,chhattisgarh,Raipur,493992,0,8,raipur,raipur
19-09-2025,chhattisgarh,Bilaspur,495009,3,17,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495112,1,16,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495117,2,43,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495118,3,35,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495224,5,41,bilaspur,bilaspur
19-09-2025,chhattisgarh,Bilaspur,495550,5,18,bilaspur,bilaspur
19-09-2025,chhattisgarh,Durg,490009,0,1,durg,durg
19-09-2025,chhattisgarh,Durg,490022,0,1,durg,durg
19-09-2025,chhattisgarh,Durg,490025,2,13,durg,durg
19-09-2025,chhattisgarh,Durg,491225,1,3,durg,durg
19-09-2025,chhattisgarh,Durg,491227,0,2,durg,durg
19-09-2025,chhattisgarh,Durg,491228,1,24,durg,durg
19-09-2025,chhattisgarh,Korba,495445,8,96,korba,korba
19-09-2025,chhattisgarh,Korba,495684,2,14,korba,korba
19-09-2025,chhattisgarh,Raigarh,496100,0,5,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496107,2,12,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496115,0,7,raigarh,raigarh
19-09-2025,chhattisgarh,Raigarh,496445,5,58,raigarh,raigarh
19-09-2025,chhattisgarh,Raipur,492007,1,7,raipur,raipur
19-09-2025,chhattisgarh,Raipur,492012,0,3,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493195,0,6,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493221,1,45,raipur,raipur
19-09-2025,chhattisgarh,Raipur,493996,1,5,raipur,raipur
18-09-2025,chhattisgarh,Bilaspur,495001,2,87,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495116,3,29,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495220,4,16,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495222,0,1,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495224,5,48,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495330,4,36,bilaspur,bilaspur
18-09-2025,chhattisgarh,Bilaspur,495442,0,30,bilaspur,bilaspur
18-09-2025,chhattisgarh,Durg,490006,4,13,durg,durg
18-09-2025,chhattisgarh,Durg,490022,0,2,durg,durg
18-09-2025,chhattisgarh,Durg,491001,10,118,durg,durg
18-09-2025,chhattisgarh,Durg,491107,8,43,durg,durg
18-09-2025,chhattisgarh,Durg,491225,0,1,durg,durg
18-09-2025,chhattisgarh,Durg,491337,1,1,durg,durg
18-09-2025,chhattisgarh,Korba,495445,3,85,korba,korba
18-09-2025,chhattisgarh,Korba,495452,1,2,korba,korba
18-09-2025,chhattisgarh,Korba,495677,4,24,korba,korba
18-09-2025,chhattisgarh,Korba,495683,1,9,korba,korba
18-09-2025,chhattisgarh,Raigarh,496100,0,5,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496111,1,16,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496113,1,48,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496445,4,67,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496551,1,52,raigarh,raigarh
18-09-2025,chhattisgarh,Raigarh,496554,0,23,raigarh,raigarh
18-09-2025,chhattisgarh,Raipur,492004,0,5,raipur,raipur
18-09-2025,chhattisgarh,Raipur,492014,1,7,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493111,1,3,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493221,2,35,raipur,raipur
18-09-2025,chhattisgarh,Raipur,493338,0,1,raipur,raipur
20-09-2025,chhattisgarh,Bilaspur,495001,7,92,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495006,3,23,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495009,0,12,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495115,0,9,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495117,1,17,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495119,2,34,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495220,0,13,bilaspur,bilaspur
20-09-2025,chhattisgarh,Bilaspur,495449,1,6,bilaspur,bilaspur
20-09-2025,chhattisgarh,Durg,491221,3,27,durg,durg
20-09-2025,chhattisgarh,Durg,491226,0,3,durg,durg
20-09-2025,chhattisgarh,Durg,491331,4,12,durg,durg
20-09-2025,chhattisgarh,Korba,495671,4,18,korba,korba
