date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
02-09-2025,rajasthan,Jodhpur,342901,3,9,0,jodhpur,jodhpur
02-09-2025,rajasthan,Kota,324005,10,3,0,kota,kota
02-09-2025,rajasthan,Kota,325203,1,1,0,kota,kota
02-09-2025,rajasthan,Kota,325207,1,0,0,kota,kota
02-09-2025,rajasthan,Kota,326520,1,0,0,kota,kota
02-09-2025,rajasthan,Kota,326529,1,0,0,kota,kota
02-09-2025,rajasthan,Udaipur,313001,15,2,2,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313002,6,0,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313015,8,2,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313027,11,8,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313201,2,0,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313202,2,0,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313205,4,0,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313604,4,2,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313702,4,5,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313706,9,0,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313708,1,1,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313802,6,9,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313803,10,2,0,udaipur,udaipur
02-09-2025,rajasthan,Bikaner,334201,3,0,0,bikaner,bikaner
02-09-2025,rajasthan,Bikaner,334303,4,1,0,bikaner,bikaner
02-09-2025,rajasthan,Bikaner,334602,0,3,0,bikaner,bikaner
02-09-2025,rajasthan,Bikaner,334808,1,0,0,bikaner,bikaner
02-09-2025,rajasthan,Jaipur,302001,3,2,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,302003,10,3,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,302028,5,1,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303002,3,0,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303106,5,3,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303110,0,2,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303328,4,0,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303601,2,1,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303803,6,1,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303804,8,1,0,jaipur,jaipur
02-09-2025,rajasthan,Jaipur,303905,3,0,0,jaipur,jaipur
02-09-2025,rajasthan,Jodhpur,342306,5,5,0,jodhpur,jodhpur
02-09-2025,rajasthan,Kota,324002,2,0,0,kota,kota
02-09-2025,rajasthan,Kota,326518,0,1,0,kota,kota
02-09-2025,rajasthan,Kota,326519,3,2,0,kota,kota
02-09-2025,rajasthan,Udaipur,313026,6,1,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313203,1,1,0,udaipur,udaipur
02-09-2025,rajasthan,Udaipur,313701,14,2,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313027,2,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313038,4,2,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313201,1,2,1,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313204,0,2,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313702,8,4,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313703,2,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313902,4,4,0,udaipur,udaipur
03-09-2025,rajasthan,Bikaner,334201,1,1,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334603,5,3,0,bikaner,bikaner
03-09-2025,rajasthan,Jaipur,302001,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302005,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302006,1,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302033,2,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302039,4,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303108,4,4,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303305,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303603,17,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303701,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303805,3,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303903,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jodhpur,342005,3,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342011,2,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342012,2,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342022,8,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342023,5,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342027,11,4,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342305,3,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342312,5,3,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342601,8,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342602,1,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342603,8,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342605,2,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Kota,324003,2,0,0,kota,kota
03-09-2025,rajasthan,Kota,324006,2,0,1,kota,kota
03-09-2025,rajasthan,Kota,325009,5,3,0,kota,kota
03-09-2025,rajasthan,Kota,325201,0,1,0,kota,kota
03-09-2025,rajasthan,Kota,326517,1,1,0,kota,kota
03-09-2025,rajasthan,Udaipur,307025,6,12,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313011,3,2,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313206,1,1,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313705,9,2,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313802,8,2,0,udaipur,udaipur
03-09-2025,rajasthan,Bikaner,331811,0,7,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334001,36,13,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334003,1,0,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334004,7,1,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334402,4,2,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334403,1,0,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334803,11,7,0,bikaner,bikaner
03-09-2025,rajasthan,Jaipur,302015,1,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302017,6,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302027,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303001,4,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303003,2,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303007,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303009,3,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303104,14,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303106,4,3,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303120,1,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303338,7,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303348,19,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303602,2,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303807,1,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303901,5,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303905,3,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jodhpur,342008,2,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342025,3,4,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342301,11,5,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342303,5,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342306,10,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342309,4,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342801,5,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342802,2,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342901,3,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Kota,324001,3,1,0,kota,kota
03-09-2025,rajasthan,Kota,324004,3,1,0,kota,kota
03-09-2025,rajasthan,Kota,324008,7,1,0,kota,kota
03-09-2025,rajasthan,Kota,325003,3,0,0,kota,kota
03-09-2025,rajasthan,Kota,325204,3,1,0,kota,kota
03-09-2025,rajasthan,Kota,325214,1,0,0,kota,kota
03-09-2025,rajasthan,Kota,325601,5,3,0,kota,kota
03-09-2025,rajasthan,Bikaner,334022,5,9,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334302,4,1,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334303,1,3,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334804,12,1,0,bikaner,bikaner
03-09-2025,rajasthan,Jaipur,302004,4,3,1,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302012,9,4,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302018,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302021,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302026,1,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303012,3,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303328,3,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303803,5,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303904,3,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jodhpur,342003,4,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342028,1,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342308,9,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Kota,325004,7,1,0,kota,kota
03-09-2025,rajasthan,Kota,325203,2,1,0,kota,kota
03-09-2025,rajasthan,Kota,325207,5,1,0,kota,kota
03-09-2025,rajasthan,Kota,326519,5,1,0,kota,kota
03-09-2025,rajasthan,Kota,326529,1,0,0,kota,kota
03-09-2025,rajasthan,Udaipur,313002,1,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313003,1,0,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313602,1,0,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313803,8,3,0,udaipur,udaipur
03-09-2025,rajasthan,Bikaner,331803,18,5,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334021,7,10,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334401,1,2,0,bikaner,bikaner
03-09-2025,rajasthan,Jaipur,302002,6,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302003,6,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302013,2,3,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302016,4,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302019,5,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302029,6,4,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302031,2,4,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302034,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303005,14,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303006,1,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303105,1,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303110,7,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303119,1,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303301,3,3,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303702,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303704,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303706,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303801,5,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303804,11,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jodhpur,342001,25,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342006,5,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342024,6,4,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342037,6,4,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342307,1,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342311,3,2,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342314,3,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342604,2,0,0,jodhpur,jodhpur
03-09-2025,rajasthan,Kota,324005,2,3,0,kota,kota
03-09-2025,rajasthan,Kota,324009,4,1,0,kota,kota
03-09-2025,rajasthan,Kota,324010,2,0,0,kota,kota
03-09-2025,rajasthan,Kota,325602,1,0,0,kota,kota
03-09-2025,rajasthan,Kota,326501,0,0,1,kota,kota
03-09-2025,rajasthan,Udaipur,313031,7,4,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313203,1,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313603,6,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313604,4,2,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313701,11,7,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313708,5,1,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313801,1,1,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313906,0,1,0,udaipur,udaipur
03-09-2025,rajasthan,Bikaner,331801,3,1,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334006,0,1,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334023,8,3,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334202,1,3,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334305,4,4,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334601,1,1,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334602,1,0,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334604,1,0,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334801,1,4,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334802,8,4,0,bikaner,bikaner
03-09-2025,rajasthan,Bikaner,334808,2,2,0,bikaner,bikaner
03-09-2025,rajasthan,Jaipur,302020,3,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,302028,7,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303002,2,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303008,13,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303103,17,3,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303107,5,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303109,3,1,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303601,3,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303604,8,0,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303712,13,2,0,jaipur,jaipur
03-09-2025,rajasthan,Jaipur,303806,10,3,0,jaipur,jaipur
03-09-2025,rajasthan,Jodhpur,342013,2,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342302,2,1,0,jodhpur,jodhpur
03-09-2025,rajasthan,Jodhpur,342606,12,4,0,jodhpur,jodhpur
03-09-2025,rajasthan,Kota,324002,5,0,0,kota,kota
03-09-2025,rajasthan,Kota,324007,4,2,0,kota,kota
03-09-2025,rajasthan,Kota,325001,2,1,0,kota,kota
03-09-2025,rajasthan,Udaipur,313001,15,5,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313026,5,1,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313706,3,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313804,6,0,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313903,5,3,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313904,0,1,0,udaipur,udaipur
03-09-2025,rajasthan,Udaipur,313905,1,1,0,udaipur,udaipur
04-09-2025,rajasthan,Bikaner,331803,10,8,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334003,1,0,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334303,0,1,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334804,3,1,0,bikaner,bikaner
04-09-2025,rajasthan,Jaipur,302012,9,4,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302013,1,6,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302031,1,0,1,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303009,5,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303104,13,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303107,2,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303108,5,6,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303110,5,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303120,0,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303302,0,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303305,2,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303328,1,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303338,6,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303601,1,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303604,2,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303803,4,3,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303807,6,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303903,3,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jodhpur,342011,1,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342301,10,5,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342304,1,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342602,6,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Kota,324005,3,0,1,kota,kota
04-09-2025,rajasthan,Kota,324008,2,1,0,kota,kota
04-09-2025,rajasthan,Kota,325601,4,3,0,kota,kota
04-09-2025,rajasthan,Udaipur,307025,18,12,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313011,6,3,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313027,2,0,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313031,1,4,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313206,1,0,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313704,9,7,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313905,1,1,0,udaipur,udaipur
04-09-2025,rajasthan,Bikaner,334021,4,0,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334802,3,8,0,bikaner,bikaner
04-09-2025,rajasthan,Jaipur,302016,8,4,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302020,0,5,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303003,0,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303007,6,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303102,0,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303105,3,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303106,4,3,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303119,0,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303702,3,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303801,6,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303904,7,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jodhpur,342007,2,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342008,5,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342302,1,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342303,2,2,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342309,4,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342312,6,6,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342802,5,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Kota,324002,3,2,0,kota,kota
04-09-2025,rajasthan,Kota,324007,0,1,0,kota,kota
04-09-2025,rajasthan,Kota,325003,1,0,0,kota,kota
04-09-2025,rajasthan,Kota,325203,0,1,0,kota,kota
04-09-2025,rajasthan,Kota,325204,0,2,0,kota,kota
04-09-2025,rajasthan,Kota,325207,2,0,0,kota,kota
04-09-2025,rajasthan,Kota,326529,3,0,0,kota,kota
04-09-2025,rajasthan,Udaipur,313601,2,2,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313602,5,3,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313604,2,1,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313701,11,5,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313702,3,5,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313708,4,1,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313802,0,1,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313803,3,4,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313804,3,6,0,udaipur,udaipur
04-09-2025,rajasthan,Bikaner,334001,11,16,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334023,7,1,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334302,6,3,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334602,0,1,0,bikaner,bikaner
04-09-2025,rajasthan,Jaipur,302003,5,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302015,1,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302017,1,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302021,5,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302028,2,3,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302029,7,6,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302033,2,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303004,1,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303005,11,4,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303103,13,5,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303121,1,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303804,19,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303806,14,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jodhpur,342022,11,3,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342025,12,4,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342037,2,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342305,3,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342306,11,4,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342603,6,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342604,1,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342605,2,2,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342606,6,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,345021,0,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Kota,324003,2,1,0,kota,kota
04-09-2025,rajasthan,Kota,324004,4,0,0,kota,kota
04-09-2025,rajasthan,Kota,325009,13,4,0,kota,kota
04-09-2025,rajasthan,Kota,325201,3,0,0,kota,kota
04-09-2025,rajasthan,Kota,325214,2,0,0,kota,kota
04-09-2025,rajasthan,Kota,325602,1,0,0,kota,kota
04-09-2025,rajasthan,Kota,326520,0,1,0,kota,kota
04-09-2025,rajasthan,Udaipur,313001,8,9,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313022,1,1,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313026,5,1,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313202,1,0,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313603,2,1,0,udaipur,udaipur
04-09-2025,rajasthan,Udaipur,313706,1,3,0,udaipur,udaipur
04-09-2025,rajasthan,Bikaner,331811,1,0,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334305,1,0,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334401,1,0,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334601,1,1,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334604,3,3,0,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334803,12,7,1,bikaner,bikaner
04-09-2025,rajasthan,Bikaner,334808,3,1,0,bikaner,bikaner
04-09-2025,rajasthan,Jaipur,302002,4,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302004,6,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302006,7,2,1,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302019,3,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302026,1,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302027,6,3,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302034,1,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,302039,5,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303002,3,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303006,1,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303008,1,0,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303109,6,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303301,4,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303348,3,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303602,4,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303603,3,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303701,0,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303712,10,2,0,jaipur,jaipur
04-09-2025,rajasthan,Jaipur,303805,3,1,0,jaipur,jaipur
04-09-2025,rajasthan,Jodhpur,342006,5,0,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342023,3,3,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342024,3,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342027,6,2,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342308,3,2,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342311,3,1,0,jodhpur,jodhpur
04-09-2025,rajasthan,Jodhpur,342314,3,2,0,jodhpur,jodhpur
